REPORTER_DEA_NO	REPORTER_BUS_ACT	REPORTER_NAME	REPORTER_ADDL_CO_INFO	REPORTER_ADDRESS1	REPORTER_ADDRESS2	REPORTER_CITY	REPORTER_STATE	REPORTER_ZIP	REPORTER_COUNTY	BUYER_DEA_NO	BUYER_BUS_ACT	BUYER_NAME	BUYER_ADDL_CO_INFO	BUYER_ADDRESS1	BUYER_ADDRESS2	BUYER_CITY	BUYER_STATE	BUYER_ZIP	BUYER_COUNTY	TRANSACTION_CODE	DRUG_CODE	NDC_NO	DRUG_NAME	QUANTITY	UNIT	ACTION_INDICATOR	ORDER_FORM_NO	CORRECTION_NO	STRENGTH	TRANSACTION_DATE	CALC_BASE_WT_IN_GM	DOSAGE_UNIT	TRANSACTION_ID	Product_Name	Ingredient_Name	Measure	MME_Conversion_Factor	Combined_Labeler_Name	Revised_Company_Name	Reporter_family	dos_str
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591038701	HYDROCODONE	4	null	null	null	null	0000	1232010	1.8162	400	1178	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591085301	HYDROCODONE	4	null	null	null	null	0000	7102010	2.4216	400	523	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	4	null	null	null	null	0000	10162010	6.053999999999999	2e3	826	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591085301	HYDROCODONE	16	null	null	null	null	0000	12182010	9.6864	1600	1055	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	4	null	null	null	null	0000	3192011	6.053999999999999	2e3	1178	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591085305	HYDROCODONE	3	null	null	null	null	0000	6112011	9.081	1500	609	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	5	null	null	null	null	null	9172011	7.5675	2500	905	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591038505	HYDROCODONE	1	null	null	null	null	null	10012011	2.27025	500	25	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591038505	HYDROCODONE	1	null	null	null	null	null	12242011	2.27025	500	1227	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591038505	HYDROCODONE	1	null	null	null	null	null	12172011	2.27025	500	872	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	4	null	null	null	null	null	2042012	6.053999999999999	2e3	190	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	4	null	null	null	null	null	7142012	6.053999999999999	2e3	563	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591038505	HYDROCODONE	1	null	null	null	null	null	7142012	2.27025	500	566	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591320301	HYDROCODONE	4	null	null	null	null	null	7212012	1.8162	400	880	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591320301	HYDROCODONE	13	null	null	null	null	null	8112012	5.90265	1300	458	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB1113404	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #09	700 CANTON STREET	null	OGDENSBURG	NY	13669	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	2	null	null	null	null	null	8112012	3.0269999999999997	1e3	459	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591054001	HYDROCODONE	1	null	null	null	null	0000	4072006	0.6054	100	305	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591085301	HYDROCODONE	2	null	null	null	null	0000	7072006	1.2108	200	320	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591034905	HYDROCODONE	2	null	null	null	null	0000	5252007	3.0269999999999997	1e3	1176	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591054001	HYDROCODONE	2	null	null	null	null	0000	8102007	1.2108	200	477	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591050305	HYDROCODONE	2	null	null	null	null	0000	12282007	6.053999999999999	1e3	1345	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591085301	HYDROCODONE	2	null	null	null	null	0000	4112008	1.2108	200	579	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591054001	HYDROCODONE	2	null	null	null	null	0000	10032008	1.2108	200	132	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591034905	HYDROCODONE	1	null	null	null	null	0000	4242009	1.5135	500	1178	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591054001	HYDROCODONE	2	null	null	null	null	0000	6262009	1.2108	200	1397	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591054001	HYDROCODONE	3	null	null	null	null	0000	6052009	1.8162	300	279	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591050305	HYDROCODONE	1	null	null	null	null	0000	7032009	3.0269999999999997	500	135	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591050305	HYDROCODONE	3	null	null	null	null	0000	8072009	9.081	1500	352	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591034905	HYDROCODONE	2	null	null	null	null	0000	9252009	3.0269999999999997	1e3	1295	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591085301	HYDROCODONE	4	null	null	null	null	0000	10022009	2.4216	400	74	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591320301	HYDROCODONE	1	null	null	null	null	0000	1292010	0.45405	100	1482	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591050305	HYDROCODONE	2	null	null	null	null	0000	3052010	6.053999999999999	1e3	241	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591085301	HYDROCODONE	5	null	null	null	null	0000	12032010	3.0269999999999997	500	141	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591054001	HYDROCODONE	1	null	null	null	null	0000	2182011	0.6054	100	1088	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591034905	HYDROCODONE	1	null	null	null	null	0000	7222011	1.5135	500	1193	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591085305	HYDROCODONE	1	null	null	null	null	null	1262012	3.0269999999999997	500	1280	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591050305	HYDROCODONE	1	null	null	null	null	null	1192012	3.0269999999999997	500	958	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591034905	HYDROCODONE	2	null	null	null	null	null	7192012	3.0269999999999997	1e3	822	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AB4686967	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #19	288 CORNELIA STREET	null	PLATTSBURGH	NY	12901	CLINTON	S	9193	591050305	HYDROCODONE	2	null	null	null	null	null	8022012	6.053999999999999	1e3	106	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
